"Tick","AdoptionPercentage","TypeID"
1.0,0.07422068283028203,SmartGridTechnologyAdoption
49.0,0.07422068283028203,SmartGridTechnologyAdoption
97.0,0.07422068283028203,SmartGridTechnologyAdoption
145.0,0.07422068283028203,SmartGridTechnologyAdoption
193.0,0.07422068283028203,SmartGridTechnologyAdoption
241.0,0.07422068283028203,SmartGridTechnologyAdoption
289.0,0.07422068283028203,SmartGridTechnologyAdoption
337.0,0.07422068283028203,SmartGridTechnologyAdoption
385.0,0.07422068283028203,SmartGridTechnologyAdoption
433.0,0.07422068283028203,SmartGridTechnologyAdoption
481.0,0.07422068283028203,SmartGridTechnologyAdoption
529.0,0.07422068283028203,SmartGridTechnologyAdoption
577.0,0.07422068283028203,SmartGridTechnologyAdoption
625.0,0.07422068283028203,SmartGridTechnologyAdoption
673.0,0.07422068283028203,SmartGridTechnologyAdoption
721.0,0.07422068283028203,SmartGridTechnologyAdoption
769.0,0.07422068283028203,SmartGridTechnologyAdoption
817.0,0.07422068283028203,SmartGridTechnologyAdoption
865.0,0.07422068283028203,SmartGridTechnologyAdoption
913.0,0.07422068283028203,SmartGridTechnologyAdoption
961.0,0.07422068283028203,SmartGridTechnologyAdoption
1009.0,0.07422068283028203,SmartGridTechnologyAdoption
1057.0,0.07422068283028203,SmartGridTechnologyAdoption
1105.0,0.07422068283028203,SmartGridTechnologyAdoption
1153.0,0.07422068283028203,SmartGridTechnologyAdoption
1201.0,0.07422068283028203,SmartGridTechnologyAdoption
1249.0,0.07422068283028203,SmartGridTechnologyAdoption
1297.0,0.07422068283028203,SmartGridTechnologyAdoption
1345.0,0.07422068283028203,SmartGridTechnologyAdoption
1393.0,0.07422068283028203,SmartGridTechnologyAdoption
1441.0,0.07422068283028203,SmartGridTechnologyAdoption
1489.0,0.07422068283028203,SmartGridTechnologyAdoption
1537.0,0.07422068283028203,SmartGridTechnologyAdoption
1585.0,0.07422068283028203,SmartGridTechnologyAdoption
1633.0,0.07422068283028203,SmartGridTechnologyAdoption
1681.0,0.07422068283028203,SmartGridTechnologyAdoption
1729.0,0.07422068283028203,SmartGridTechnologyAdoption
1777.0,0.07422068283028203,SmartGridTechnologyAdoption
1825.0,0.07422068283028203,SmartGridTechnologyAdoption
1873.0,0.07422068283028203,SmartGridTechnologyAdoption
1921.0,0.07422068283028203,SmartGridTechnologyAdoption
1969.0,0.07422068283028203,SmartGridTechnologyAdoption
2017.0,0.07422068283028203,SmartGridTechnologyAdoption
2065.0,0.07422068283028203,SmartGridTechnologyAdoption
2113.0,0.07422068283028203,SmartGridTechnologyAdoption
2161.0,0.07422068283028203,SmartGridTechnologyAdoption
2209.0,0.07422068283028203,SmartGridTechnologyAdoption
2257.0,0.07422068283028203,SmartGridTechnologyAdoption
2305.0,0.07422068283028203,SmartGridTechnologyAdoption
2353.0,0.07422068283028203,SmartGridTechnologyAdoption
2401.0,0.07422068283028203,SmartGridTechnologyAdoption
2449.0,0.07422068283028203,SmartGridTechnologyAdoption
2497.0,0.07422068283028203,SmartGridTechnologyAdoption
2545.0,0.07422068283028203,SmartGridTechnologyAdoption
2593.0,0.07422068283028203,SmartGridTechnologyAdoption
2641.0,0.07422068283028203,SmartGridTechnologyAdoption
2689.0,0.07422068283028203,SmartGridTechnologyAdoption
2737.0,0.07422068283028203,SmartGridTechnologyAdoption
2785.0,0.07422068283028203,SmartGridTechnologyAdoption
2833.0,0.07422068283028203,SmartGridTechnologyAdoption
2881.0,0.07422068283028203,SmartGridTechnologyAdoption
2929.0,0.07422068283028203,SmartGridTechnologyAdoption
2977.0,0.07669470559129143,SmartGridTechnologyAdoption
3025.0,0.07916872835230084,SmartGridTechnologyAdoption
3073.0,0.08411677387431965,SmartGridTechnologyAdoption
3121.0,0.09153884215734785,SmartGridTechnologyAdoption
3169.0,0.09153884215734785,SmartGridTechnologyAdoption
3217.0,0.10143493320138545,SmartGridTechnologyAdoption
3265.0,0.10885700148441366,SmartGridTechnologyAdoption
3313.0,0.12122711528946066,SmartGridTechnologyAdoption
3361.0,0.15091538842157348,SmartGridTechnologyAdoption
3409.0,0.1731815932706581,SmartGridTechnologyAdoption
3457.0,0.23255813953488372,SmartGridTechnologyAdoption
3505.0,0.29688273132112813,SmartGridTechnologyAdoption
3553.0,0.3859475507174666,SmartGridTechnologyAdoption
3601.0,0.48243443839683325,SmartGridTechnologyAdoption
3649.0,0.6135576447303315,SmartGridTechnologyAdoption
3697.0,0.7372587827808016,SmartGridTechnologyAdoption
3745.0,0.9351806036615536,SmartGridTechnologyAdoption
3793.0,1.1479465611083621,SmartGridTechnologyAdoption
3841.0,1.3631865413161801,SmartGridTechnologyAdoption
3889.0,1.6699653636813458,SmartGridTechnologyAdoption
3937.0,1.9594260267194459,SmartGridTechnologyAdoption
3985.0,2.2983671449777336,SmartGridTechnologyAdoption
4033.0,2.7263730826323602,SmartGridTechnologyAdoption
4081.0,3.127164769915883,SmartGridTechnologyAdoption
4129.0,3.644235526966848,SmartGridTechnologyAdoption
4177.0,4.17367639782286,SmartGridTechnologyAdoption
4225.0,4.663532904502722,SmartGridTechnologyAdoption
4273.0,5.264720435428006,SmartGridTechnologyAdoption
4321.0,5.8708560118753095,SmartGridTechnologyAdoption
4369.0,6.523998020781791,SmartGridTechnologyAdoption
4417.0,7.142503711034141,SmartGridTechnologyAdoption
4465.0,7.76843146956952,SmartGridTechnologyAdoption
4513.0,8.406729341909946,SmartGridTechnologyAdoption
4561.0,9.037605145967342,SmartGridTechnologyAdoption
4609.0,9.636318654131617,SmartGridTechnologyAdoption
4657.0,10.197921820880753,SmartGridTechnologyAdoption
4705.0,10.791687283523009,SmartGridTechnologyAdoption
4753.0,11.345868381989114,SmartGridTechnologyAdoption
4801.0,11.90004948045522,SmartGridTechnologyAdoption
4849.0,12.39980207817912,SmartGridTechnologyAdoption
4897.0,12.827808015833746,SmartGridTechnologyAdoption
4945.0,13.275606135576448,SmartGridTechnologyAdoption
4993.0,13.701138050470064,SmartGridTechnologyAdoption
