"Tick","AdoptionPercentage","TypeID"
1.0,0.014819396338446313,SmartGridTechnologyAdoption
49.0,0.014819396338446313,SmartGridTechnologyAdoption
97.0,0.014819396338446313,SmartGridTechnologyAdoption
145.0,0.014819396338446313,SmartGridTechnologyAdoption
193.0,0.014819396338446313,SmartGridTechnologyAdoption
241.0,0.014819396338446313,SmartGridTechnologyAdoption
289.0,0.014819396338446313,SmartGridTechnologyAdoption
337.0,0.014819396338446313,SmartGridTechnologyAdoption
385.0,0.014819396338446313,SmartGridTechnologyAdoption
433.0,0.014819396338446313,SmartGridTechnologyAdoption
481.0,0.014819396338446313,SmartGridTechnologyAdoption
529.0,0.014819396338446313,SmartGridTechnologyAdoption
577.0,0.014819396338446313,SmartGridTechnologyAdoption
625.0,0.014819396338446313,SmartGridTechnologyAdoption
673.0,0.014819396338446313,SmartGridTechnologyAdoption
721.0,0.014819396338446313,SmartGridTechnologyAdoption
769.0,0.014819396338446313,SmartGridTechnologyAdoption
817.0,0.014819396338446313,SmartGridTechnologyAdoption
865.0,0.014819396338446313,SmartGridTechnologyAdoption
913.0,0.014819396338446313,SmartGridTechnologyAdoption
961.0,0.014819396338446313,SmartGridTechnologyAdoption
1009.0,0.014819396338446313,SmartGridTechnologyAdoption
1057.0,0.014819396338446313,SmartGridTechnologyAdoption
1105.0,0.014819396338446313,SmartGridTechnologyAdoption
1153.0,0.014819396338446313,SmartGridTechnologyAdoption
1201.0,0.014819396338446313,SmartGridTechnologyAdoption
1249.0,0.014819396338446313,SmartGridTechnologyAdoption
1297.0,0.014819396338446313,SmartGridTechnologyAdoption
1345.0,0.014819396338446313,SmartGridTechnologyAdoption
1393.0,0.014819396338446313,SmartGridTechnologyAdoption
1441.0,0.014819396338446313,SmartGridTechnologyAdoption
1489.0,0.014819396338446313,SmartGridTechnologyAdoption
1537.0,0.014819396338446313,SmartGridTechnologyAdoption
1585.0,0.014819396338446313,SmartGridTechnologyAdoption
1633.0,0.014819396338446313,SmartGridTechnologyAdoption
1681.0,0.014819396338446313,SmartGridTechnologyAdoption
1729.0,0.014819396338446313,SmartGridTechnologyAdoption
1777.0,0.014819396338446313,SmartGridTechnologyAdoption
1825.0,0.014819396338446313,SmartGridTechnologyAdoption
1873.0,0.014819396338446313,SmartGridTechnologyAdoption
1921.0,0.014819396338446313,SmartGridTechnologyAdoption
1969.0,0.014819396338446313,SmartGridTechnologyAdoption
2017.0,0.014819396338446313,SmartGridTechnologyAdoption
2065.0,0.014819396338446313,SmartGridTechnologyAdoption
2113.0,0.014819396338446313,SmartGridTechnologyAdoption
2161.0,0.014819396338446313,SmartGridTechnologyAdoption
2209.0,0.014819396338446313,SmartGridTechnologyAdoption
2257.0,0.014819396338446313,SmartGridTechnologyAdoption
2305.0,0.014819396338446313,SmartGridTechnologyAdoption
2353.0,0.014819396338446313,SmartGridTechnologyAdoption
2401.0,0.014819396338446313,SmartGridTechnologyAdoption
2449.0,0.014819396338446313,SmartGridTechnologyAdoption
2497.0,0.014819396338446313,SmartGridTechnologyAdoption
2545.0,0.014819396338446313,SmartGridTechnologyAdoption
2593.0,0.014819396338446313,SmartGridTechnologyAdoption
2641.0,0.014819396338446313,SmartGridTechnologyAdoption
2689.0,0.014819396338446313,SmartGridTechnologyAdoption
2737.0,0.014819396338446313,SmartGridTechnologyAdoption
2785.0,0.014819396338446313,SmartGridTechnologyAdoption
2833.0,0.014819396338446313,SmartGridTechnologyAdoption
2881.0,0.014819396338446313,SmartGridTechnologyAdoption
2929.0,0.014844136566056407,SmartGridTechnologyAdoption
2977.0,0.014844136566056407,SmartGridTechnologyAdoption
3025.0,0.014844136566056407,SmartGridTechnologyAdoption
3073.0,0.014868876793666502,SmartGridTechnologyAdoption
3121.0,0.01491835724888669,SmartGridTechnologyAdoption
3169.0,0.014943097476496784,SmartGridTechnologyAdoption
3217.0,0.015116279069767442,SmartGridTechnologyAdoption
3265.0,0.015215239980207818,SmartGridTechnologyAdoption
3313.0,0.015561603166749134,SmartGridTechnologyAdoption
3361.0,0.015858485898070263,SmartGridTechnologyAdoption
3409.0,0.0165264720435428,SmartGridTechnologyAdoption
3457.0,0.01702127659574468,SmartGridTechnologyAdoption
3505.0,0.017812963879267688,SmartGridTechnologyAdoption
3553.0,0.01885205343889164,SmartGridTechnologyAdoption
3601.0,0.020014844136566057,SmartGridTechnologyAdoption
3649.0,0.021350816427511132,SmartGridTechnologyAdoption
3697.0,0.023082632360217716,SmartGridTechnologyAdoption
3745.0,0.02491340920336467,SmartGridTechnologyAdoption
3793.0,0.027288471053933696,SmartGridTechnologyAdoption
3841.0,0.029811974270163286,SmartGridTechnologyAdoption
3889.0,0.032756061355764476,SmartGridTechnologyAdoption
3937.0,0.03634339435922811,SmartGridTechnologyAdoption
3985.0,0.04025235032162296,SmartGridTechnologyAdoption
4033.0,0.04468085106382979,SmartGridTechnologyAdoption
4081.0,0.049678377041068776,SmartGridTechnologyAdoption
4129.0,0.05529440870856012,SmartGridTechnologyAdoption
4177.0,0.06152894606630381,SmartGridTechnologyAdoption
4225.0,0.06751608114794656,SmartGridTechnologyAdoption
4273.0,0.07375061850569026,SmartGridTechnologyAdoption
4321.0,0.08010885700148442,SmartGridTechnologyAdoption
4369.0,0.08649183572488867,SmartGridTechnologyAdoption
4417.0,0.09262741217219199,SmartGridTechnologyAdoption
4465.0,0.09910935180603661,SmartGridTechnologyAdoption
4513.0,0.10484908461157842,SmartGridTechnologyAdoption
4561.0,0.11140524492825334,SmartGridTechnologyAdoption
4609.0,0.11803562592775854,SmartGridTechnologyAdoption
4657.0,0.12488866897575458,SmartGridTechnologyAdoption
4705.0,0.13040573973280553,SmartGridTechnologyAdoption
4753.0,0.13659079663532905,SmartGridTechnologyAdoption
4801.0,0.14233052944087085,SmartGridTechnologyAdoption
4849.0,0.14804552201880258,SmartGridTechnologyAdoption
4897.0,0.15319148936170213,SmartGridTechnologyAdoption
4945.0,0.1582632360217714,SmartGridTechnologyAdoption
4993.0,0.16308758040573973,SmartGridTechnologyAdoption
5041.0,0.167367639782286,SmartGridTechnologyAdoption
5089.0,0.17199406234537357,SmartGridTechnologyAdoption
5137.0,0.17699158832261258,SmartGridTechnologyAdoption
5185.0,0.18193963384463138,SmartGridTechnologyAdoption
5233.0,0.18691241959426028,SmartGridTechnologyAdoption
5281.0,0.1908708560118753,SmartGridTechnologyAdoption
5329.0,0.19621474517565562,SmartGridTechnologyAdoption
5377.0,0.20150915388421572,SmartGridTechnologyAdoption
5425.0,0.20672934190994557,SmartGridTechnologyAdoption
5473.0,0.21259277585353786,SmartGridTechnologyAdoption
