"Tick","AdoptionPercentage","TypeID"
1.0,0.03711034141514102,SmartGridTechnologyAdoption
49.0,0.03711034141514102,SmartGridTechnologyAdoption
97.0,0.03711034141514102,SmartGridTechnologyAdoption
145.0,0.03711034141514102,SmartGridTechnologyAdoption
193.0,0.03711034141514102,SmartGridTechnologyAdoption
241.0,0.03711034141514102,SmartGridTechnologyAdoption
289.0,0.03711034141514102,SmartGridTechnologyAdoption
337.0,0.03711034141514102,SmartGridTechnologyAdoption
385.0,0.03711034141514102,SmartGridTechnologyAdoption
433.0,0.03711034141514102,SmartGridTechnologyAdoption
481.0,0.03711034141514102,SmartGridTechnologyAdoption
529.0,0.03711034141514102,SmartGridTechnologyAdoption
577.0,0.03711034141514102,SmartGridTechnologyAdoption
625.0,0.03711034141514102,SmartGridTechnologyAdoption
673.0,0.03711034141514102,SmartGridTechnologyAdoption
721.0,0.03711034141514102,SmartGridTechnologyAdoption
769.0,0.03711034141514102,SmartGridTechnologyAdoption
817.0,0.03711034141514102,SmartGridTechnologyAdoption
865.0,0.03711034141514102,SmartGridTechnologyAdoption
913.0,0.03711034141514102,SmartGridTechnologyAdoption
961.0,0.03711034141514102,SmartGridTechnologyAdoption
1009.0,0.03711034141514102,SmartGridTechnologyAdoption
1057.0,0.03711034141514102,SmartGridTechnologyAdoption
1105.0,0.03711034141514102,SmartGridTechnologyAdoption
1153.0,0.03958436417615042,SmartGridTechnologyAdoption
1201.0,0.03958436417615042,SmartGridTechnologyAdoption
1249.0,0.03958436417615042,SmartGridTechnologyAdoption
1297.0,0.03958436417615042,SmartGridTechnologyAdoption
1345.0,0.044532409698169226,SmartGridTechnologyAdoption
1393.0,0.047006432459178626,SmartGridTechnologyAdoption
1441.0,0.05195447798119743,SmartGridTechnologyAdoption
1489.0,0.05442850074220683,SmartGridTechnologyAdoption
1537.0,0.05442850074220683,SmartGridTechnologyAdoption
1585.0,0.05442850074220683,SmartGridTechnologyAdoption
1633.0,0.05442850074220683,SmartGridTechnologyAdoption
1681.0,0.05937654626422563,SmartGridTechnologyAdoption
1729.0,0.05937654626422563,SmartGridTechnologyAdoption
1777.0,0.06185056902523503,SmartGridTechnologyAdoption
1825.0,0.06432459178624443,SmartGridTechnologyAdoption
1873.0,0.07174666006927263,SmartGridTechnologyAdoption
1921.0,0.07174666006927263,SmartGridTechnologyAdoption
1969.0,0.07174666006927263,SmartGridTechnologyAdoption
2017.0,0.07174666006927263,SmartGridTechnologyAdoption
2065.0,0.07174666006927263,SmartGridTechnologyAdoption
2113.0,0.07174666006927263,SmartGridTechnologyAdoption
