"Tick","AdoptionPercentage","TypeID"
1.0,0.17048490846115785,SmartGridTechnologyAdoption
49.0,0.17048490846115785,SmartGridTechnologyAdoption
97.0,0.17048490846115785,SmartGridTechnologyAdoption
145.0,0.17048490846115785,SmartGridTechnologyAdoption
193.0,0.17048490846115785,SmartGridTechnologyAdoption
241.0,0.17048490846115785,SmartGridTechnologyAdoption
289.0,0.17048490846115785,SmartGridTechnologyAdoption
337.0,0.17048490846115785,SmartGridTechnologyAdoption
385.0,0.17048490846115785,SmartGridTechnologyAdoption
433.0,0.17048490846115785,SmartGridTechnologyAdoption
481.0,0.17048490846115785,SmartGridTechnologyAdoption
529.0,0.17048490846115785,SmartGridTechnologyAdoption
577.0,0.17048490846115785,SmartGridTechnologyAdoption
625.0,0.17048490846115785,SmartGridTechnologyAdoption
673.0,0.17048490846115785,SmartGridTechnologyAdoption
721.0,0.17048490846115785,SmartGridTechnologyAdoption
769.0,0.17048490846115785,SmartGridTechnologyAdoption
817.0,0.17048490846115785,SmartGridTechnologyAdoption
865.0,0.17048490846115785,SmartGridTechnologyAdoption
913.0,0.17048490846115785,SmartGridTechnologyAdoption
961.0,0.17048490846115785,SmartGridTechnologyAdoption
1009.0,0.17048490846115785,SmartGridTechnologyAdoption
1057.0,0.17048490846115785,SmartGridTechnologyAdoption
1105.0,0.17048490846115785,SmartGridTechnologyAdoption
1153.0,0.17048490846115785,SmartGridTechnologyAdoption
1201.0,0.17048490846115785,SmartGridTechnologyAdoption
1249.0,0.17048490846115785,SmartGridTechnologyAdoption
1297.0,0.17048490846115785,SmartGridTechnologyAdoption
1345.0,0.17048490846115785,SmartGridTechnologyAdoption
1393.0,0.17048490846115785,SmartGridTechnologyAdoption
1441.0,0.17048490846115785,SmartGridTechnologyAdoption
1489.0,0.17048490846115785,SmartGridTechnologyAdoption
1537.0,0.17048490846115785,SmartGridTechnologyAdoption
1585.0,0.17048490846115785,SmartGridTechnologyAdoption
1633.0,0.17048490846115785,SmartGridTechnologyAdoption
1681.0,0.17048490846115785,SmartGridTechnologyAdoption
1729.0,0.17050964868876795,SmartGridTechnologyAdoption
1777.0,0.17050964868876795,SmartGridTechnologyAdoption
1825.0,0.17053438891637804,SmartGridTechnologyAdoption
1873.0,0.17055912914398813,SmartGridTechnologyAdoption
1921.0,0.17060860959920832,SmartGridTechnologyAdoption
1969.0,0.1706580900544285,SmartGridTechnologyAdoption
2017.0,0.17073231073725878,SmartGridTechnologyAdoption
2065.0,0.17078179119247897,SmartGridTechnologyAdoption
2113.0,0.17088075210291934,SmartGridTechnologyAdoption
2161.0,0.17105393369619,SmartGridTechnologyAdoption
2209.0,0.17125185551707076,SmartGridTechnologyAdoption
2257.0,0.17162295893122217,SmartGridTechnologyAdoption
2305.0,0.17209302325581396,SmartGridTechnologyAdoption
2353.0,0.17256308758040573,SmartGridTechnologyAdoption
2401.0,0.1731073725878278,SmartGridTechnologyAdoption
2449.0,0.1739732805541811,SmartGridTechnologyAdoption
2497.0,0.17491340920336468,SmartGridTechnologyAdoption
2545.0,0.17592775853537854,SmartGridTechnologyAdoption
2593.0,0.17716476991588323,SmartGridTechnologyAdoption
2641.0,0.17855022266204848,SmartGridTechnologyAdoption
2689.0,0.17986145472538348,SmartGridTechnologyAdoption
2737.0,0.18124690747154873,SmartGridTechnologyAdoption
2785.0,0.18260761999010391,SmartGridTechnologyAdoption
2833.0,0.1843394359228105,SmartGridTechnologyAdoption
2881.0,0.18631865413161802,SmartGridTechnologyAdoption
2929.0,0.18844631370608608,SmartGridTechnologyAdoption
2977.0,0.1901286491835725,SmartGridTechnologyAdoption
3025.0,0.19198416625432954,SmartGridTechnologyAdoption
3073.0,0.1937654626422563,SmartGridTechnologyAdoption
3121.0,0.19599208312716476,SmartGridTechnologyAdoption
3169.0,0.19777337951509155,SmartGridTechnologyAdoption
3217.0,0.19938149430974764,SmartGridTechnologyAdoption
3265.0,0.20094012864918356,SmartGridTechnologyAdoption
3313.0,0.20195447798119742,SmartGridTechnologyAdoption
3361.0,0.20324096981692233,SmartGridTechnologyAdoption
3409.0,0.20467590301830776,SmartGridTechnologyAdoption
3457.0,0.20633349826818406,SmartGridTechnologyAdoption
3505.0,0.20769421078673925,SmartGridTechnologyAdoption
3553.0,0.20912914398812468,SmartGridTechnologyAdoption
3601.0,0.21086095992083126,SmartGridTechnologyAdoption
3649.0,0.21269173676397823,SmartGridTechnologyAdoption
3697.0,0.21476991588322614,SmartGridTechnologyAdoption
3745.0,0.2173428995546759,SmartGridTechnologyAdoption
3793.0,0.22013854527461652,SmartGridTechnologyAdoption
3841.0,0.22380009896091044,SmartGridTechnologyAdoption
3889.0,0.227634834240475,SmartGridTechnologyAdoption
3937.0,0.23198911429985156,SmartGridTechnologyAdoption
3985.0,0.23651657595249875,SmartGridTechnologyAdoption
4033.0,0.24082137555665512,SmartGridTechnologyAdoption
4081.0,0.24638792676892626,SmartGridTechnologyAdoption
4129.0,0.25269668480950025,SmartGridTechnologyAdoption
4177.0,0.25927758535378526,SmartGridTechnologyAdoption
4225.0,0.26684809500247403,SmartGridTechnologyAdoption
4273.0,0.27461652647204354,SmartGridTechnologyAdoption
4321.0,0.28238495794161306,SmartGridTechnologyAdoption
4369.0,0.29072241464621473,SmartGridTechnologyAdoption
4417.0,0.2982929242949035,SmartGridTechnologyAdoption
4465.0,0.30603661553686295,SmartGridTechnologyAdoption
4513.0,0.31385452746165265,SmartGridTechnologyAdoption
4561.0,0.32105393369619,SmartGridTechnologyAdoption
4609.0,0.32889658584858983,SmartGridTechnologyAdoption
4657.0,0.3362691736763978,SmartGridTechnologyAdoption
4705.0,0.34388916378030676,SmartGridTechnologyAdoption
4753.0,0.35076694705591294,SmartGridTechnologyAdoption
4801.0,0.35650667986145473,SmartGridTechnologyAdoption
4849.0,0.3627659574468085,SmartGridTechnologyAdoption
4897.0,0.3685551707075705,SmartGridTechnologyAdoption
4945.0,0.37404750123701136,SmartGridTechnologyAdoption
4993.0,0.3793666501731816,SmartGridTechnologyAdoption
5041.0,0.38359722909450766,SmartGridTechnologyAdoption
5089.0,0.38785254824344384,SmartGridTechnologyAdoption
5137.0,0.39218208807521027,SmartGridTechnologyAdoption
5185.0,0.39633844631370607,SmartGridTechnologyAdoption
5233.0,0.4004700643245918,SmartGridTechnologyAdoption
5281.0,0.4045027214250371,SmartGridTechnologyAdoption
5329.0,0.40853537852548244,SmartGridTechnologyAdoption
5377.0,0.4127659574468085,SmartGridTechnologyAdoption
5425.0,0.41719445818901535,SmartGridTechnologyAdoption
5473.0,0.42157347847600196,SmartGridTechnologyAdoption
5521.0,0.42629886194952993,SmartGridTechnologyAdoption
5569.0,0.4310737258782781,SmartGridTechnologyAdoption
5617.0,0.4358238495794161,SmartGridTechnologyAdoption
5665.0,0.4409945571499258,SmartGridTechnologyAdoption
5713.0,0.4462147451756556,SmartGridTechnologyAdoption
5761.0,0.45148441365660563,SmartGridTechnologyAdoption
5809.0,0.45653142008906483,SmartGridTechnologyAdoption
5857.0,0.4620237506185057,SmartGridTechnologyAdoption
5905.0,0.4679366650173182,SmartGridTechnologyAdoption
5953.0,0.47407224146462146,SmartGridTechnologyAdoption
6001.0,0.48000989609104405,SmartGridTechnologyAdoption
6049.0,0.4851806036615537,SmartGridTechnologyAdoption
6097.0,0.49156358238495795,SmartGridTechnologyAdoption
6145.0,0.49670954972785747,SmartGridTechnologyAdoption
6193.0,0.501583374567046,SmartGridTechnologyAdoption
6241.0,0.5065314200890648,SmartGridTechnologyAdoption
6289.0,0.5119000494804552,SmartGridTechnologyAdoption
6337.0,0.5166254329539832,SmartGridTechnologyAdoption
6385.0,0.5211034141514101,SmartGridTechnologyAdoption
6433.0,0.5254329539831767,SmartGridTechnologyAdoption
6481.0,0.5297872340425532,SmartGridTechnologyAdoption
6529.0,0.533968332508659,SmartGridTechnologyAdoption
6577.0,0.5382978723404256,SmartGridTechnologyAdoption
6625.0,0.5420583869371598,SmartGridTechnologyAdoption
6673.0,0.5450766947055913,SmartGridTechnologyAdoption
6721.0,0.5486640277090549,SmartGridTechnologyAdoption
6769.0,0.5519792182088076,SmartGridTechnologyAdoption
6817.0,0.5546264225630876,SmartGridTechnologyAdoption
6865.0,0.5580405739732806,SmartGridTechnologyAdoption
6913.0,0.5610341415141019,SmartGridTechnologyAdoption
6961.0,0.564200890648194,SmartGridTechnologyAdoption
7009.0,0.5666501731815933,SmartGridTechnologyAdoption
7057.0,0.5694210786739238,SmartGridTechnologyAdoption
7105.0,0.5724888668975755,SmartGridTechnologyAdoption
7153.0,0.5759030183077685,SmartGridTechnologyAdoption
7201.0,0.5790450272142503,SmartGridTechnologyAdoption
7249.0,0.5820880752102919,SmartGridTechnologyAdoption
7297.0,0.5853785254824344,SmartGridTechnologyAdoption
7345.0,0.5886442355269669,SmartGridTechnologyAdoption
7393.0,0.5920089064819396,SmartGridTechnologyAdoption
7441.0,0.5952251360712518,SmartGridTechnologyAdoption
7489.0,0.5981692231568531,SmartGridTechnologyAdoption
7537.0,0.6014844136566057,SmartGridTechnologyAdoption
7585.0,0.6049727857496289,SmartGridTechnologyAdoption
7633.0,0.608164275111331,SmartGridTechnologyAdoption
7681.0,0.6108857001484413,SmartGridTechnologyAdoption
7729.0,0.6136566056407718,SmartGridTechnologyAdoption
7777.0,0.616575952498763,SmartGridTechnologyAdoption
7825.0,0.6193715982187036,SmartGridTechnologyAdoption
7873.0,0.6223404255319149,SmartGridTechnologyAdoption
7921.0,0.6249134092033647,SmartGridTechnologyAdoption
7969.0,0.6274369124195942,SmartGridTechnologyAdoption
8017.0,0.6298861949529936,SmartGridTechnologyAdoption
8065.0,0.631840672934191,SmartGridTechnologyAdoption
8113.0,0.6343146956952004,SmartGridTechnologyAdoption
8161.0,0.6364423552696685,SmartGridTechnologyAdoption
8209.0,0.6389905987135082,SmartGridTechnologyAdoption
8257.0,0.6412172191984167,SmartGridTechnologyAdoption
8305.0,0.6436912419594261,SmartGridTechnologyAdoption
8353.0,0.6455962394854032,SmartGridTechnologyAdoption
8401.0,0.6472290945076695,SmartGridTechnologyAdoption
8449.0,0.6496288965858485,SmartGridTechnologyAdoption
8497.0,0.6516081147946561,SmartGridTechnologyAdoption
8545.0,0.6534883720930232,SmartGridTechnologyAdoption
8593.0,0.6554923305294409,SmartGridTechnologyAdoption
8641.0,0.657372587827808,SmartGridTechnologyAdoption
8689.0,0.6593270658090055,SmartGridTechnologyAdoption
8737.0,0.6612815437902029,SmartGridTechnologyAdoption
8785.0,0.6632855022266205,SmartGridTechnologyAdoption
8833.0,0.6653884215734784,SmartGridTechnologyAdoption
8881.0,0.6670460168233547,SmartGridTechnologyAdoption
8929.0,0.668951014349332,SmartGridTechnologyAdoption
8977.0,0.6713013359722909,SmartGridTechnologyAdoption
9025.0,0.6728104898565067,SmartGridTechnologyAdoption
9073.0,0.6746165264720435,SmartGridTechnologyAdoption
9121.0,0.6765462642256309,SmartGridTechnologyAdoption
9169.0,0.6785997031172687,SmartGridTechnologyAdoption
9217.0,0.6807026224641267,SmartGridTechnologyAdoption
9265.0,0.682879762493815,SmartGridTechnologyAdoption
9313.0,0.6843641761504206,SmartGridTechnologyAdoption
9361.0,0.6860217714002969,SmartGridTechnologyAdoption
9409.0,0.6879762493814943,SmartGridTechnologyAdoption
9457.0,0.6896833250865908,SmartGridTechnologyAdoption
9505.0,0.6916130628401781,SmartGridTechnologyAdoption
9553.0,0.6932459178624444,SmartGridTechnologyAdoption
9601.0,0.695274616526472,SmartGridTechnologyAdoption
9649.0,0.6969074715487382,SmartGridTechnologyAdoption
9697.0,0.6984908461157843,SmartGridTechnologyAdoption
9745.0,0.7001484413656606,SmartGridTechnologyAdoption
9793.0,0.7015338941118259,SmartGridTechnologyAdoption
9841.0,0.7030183077684314,SmartGridTechnologyAdoption
9889.0,0.7049480455220188,SmartGridTechnologyAdoption
9937.0,0.7064571994062345,SmartGridTechnologyAdoption
9985.0,0.7077931716971796,SmartGridTechnologyAdoption
10033.0,0.7095744680851064,SmartGridTechnologyAdoption
10081.0,0.7111083621969322,SmartGridTechnologyAdoption
10129.0,0.7124195942602672,SmartGridTechnologyAdoption
10177.0,0.7137308263236022,SmartGridTechnologyAdoption
10225.0,0.715264720435428,SmartGridTechnologyAdoption
10273.0,0.7164275111331024,SmartGridTechnologyAdoption
10321.0,0.7176892627412172,SmartGridTechnologyAdoption
10369.0,0.7191736763978228,SmartGridTechnologyAdoption
10417.0,0.7206580900544285,SmartGridTechnologyAdoption
10465.0,0.722117763483424,SmartGridTechnologyAdoption
10513.0,0.7237011380504701,SmartGridTechnologyAdoption
10561.0,0.7250618505690253,SmartGridTechnologyAdoption
10609.0,0.72632360217714,SmartGridTechnologyAdoption
10657.0,0.7276100940128649,SmartGridTechnologyAdoption
